"sex","age","statebrn","placebrn","marstat","edyrs","occ","usyrl","usdurl","usdocl","usstatel","usplacel","usmarl","usoccl","uswagel","usbyl","ustrips","reltrip","paistrip","sport","social","chicanos","blacks","asians","anglos","latinos","lodging","english","enghome","engwork","engfrnd","engneig","finhelp","bankacct","card","taxes","consular","rent","food","remit","remit1","remit2","remit3","remit4","remit5","savings","savings1","savings2","savings3","savings4","savings5","schools","unemp","foodst","welfare","afdc","wic","ssi","general","doctor","hospital","hlthpmt1","hlthpmt2","hlthpmt3","hlthpmt4","class"
1,37,11,25,2,5,50,1975,96,1,105,6780,NA,410,NA,NA,2,1,1,2,2,2,2,NA,2,2,2,0,NA,NA,NA,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,61,11,0,2,2,410,1979,96,8,129,6720,NA,810,4,1,7,2,1,2,2,2,2,NA,2,2,2,1,NA,NA,NA,NA,4,2,NA,NA,NA,40,80,300,11,8888,8888,8888,8888,0,11,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,2,4,NA,NA,NA,1
1,64,11,0,2,0,549,1945,6,8,105,NA,NA,410,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,39,11,0,2,2,522,1986,24,8,105,4480,NA,549,NA,NA,2,2,1,2,2,1,2,NA,2,2,1,0,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,1
1,57,11,0,2,3,529,1986,12,8,105,NA,NA,410,NA,NA,2,2,1,2,2,1,2,NA,2,2,1,0,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,100,8,11,8888,8888,8888,NA,3,11,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,49,11,0,2,4,410,1969,72,8,105,8735,NA,410,1,1,2,2,1,2,2,2,2,NA,2,2,3,1,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,50,11,8888,8888,8888,8888,NA,11,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,2,4,NA,NA,NA,2
1,31,11,0,2,6,549,1987,18,1,129,6720,NA,549,5,1,6,1,1,2,2,1,1,NA,1,1,4,3,NA,NA,NA,NA,2,2,NA,NA,NA,400,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,1
1,33,11,0,2,0,810,1983,66,8,129,6720,NA,810,3.5,1,2,1,1,2,2,1,2,NA,1,1,1,3,NA,NA,NA,NA,NA,1,NA,NA,NA,400,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,1
1,39,11,0,2,3,410,1984,54,1,129,6720,NA,410,4.5,1,2,1,1,2,2,1,1,NA,1,1,3,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,100,11,8888,8888,8888,8888,100,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,5,NA,NA,NA,1
1,31,11,0,2,6,810,1977,138,1,129,6720,NA,810,5.75,1,2,1,1,2,2,1,2,NA,1,1,4,3,NA,NA,NA,NA,4,1,NA,NA,NA,400,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,1
1,26,11,20,2,6,549,1988,6,1,129,6720,NA,549,7.1,1,2,1,1,2,2,1,2,NA,1,1,2,3,NA,NA,NA,NA,2,2,NA,NA,NA,300,200,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,1,2,2,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,1
1,37,11,0,2,4,810,1988,6,1,129,6720,NA,810,4.75,1,3,2,1,2,2,1,2,NA,2,1,4,1,NA,NA,NA,NA,4,2,NA,NA,NA,105,NA,200,11,3,8888,8888,8888,NA,11,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,1,1,NA,NA,NA,1
1,18,11,0,1,6,810,1988,6,1,105,2840,NA,410,4.5,1,3,1,1,1,NA,1,2,NA,1,1,4,2,NA,NA,NA,NA,4,2,NA,NA,NA,70,100,300,11,8,8888,8888,8888,200,2,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,1
1,20,11,0,1,9,810,1985,42,8,129,6720,NA,819,5,1,1,1,1,1,2,1,2,NA,2,1,4,2,NA,NA,NA,NA,4,2,NA,NA,NA,80,100,100,11,8888,8888,8888,8888,300,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,1
1,20,11,0,1,6,549,1986,30,1,129,6720,NA,549,6.75,1,2,1,1,1,2,1,1,NA,1,1,4,3,NA,NA,NA,NA,4,2,NA,NA,NA,70,45,600,2,11,8888,8888,8888,1000,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,1,2,4,NA,NA,NA,1
1,35,11,12,2,2,549,1978,126,1,129,6720,NA,820,4.85,1,3,1,1,2,1,1,2,NA,1,1,4,4,NA,NA,NA,NA,4,1,NA,NA,NA,400,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,1
1,33,11,0,2,4,519,1988,6,1,105,7320,NA,810,12.2,1,4,1,2,1,1,2,1,NA,1,1,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,0,500,0,8888,8888,8888,8888,8888,0,15,8888,8888,8888,8888,1,2,2,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,1
1,23,11,0,2,6,30,1988,6,8,105,4480,NA,819,4.5,1,2,1,1,1,2,1,2,NA,2,1,4,3,NA,NA,NA,NA,2,2,NA,NA,NA,350,200,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,1
1,23,11,0,2,6,549,1988,6,8,105,4480,NA,549,5.5,1,7,1,1,1,2,2,2,NA,2,1,4,0,NA,NA,NA,NA,2,2,NA,NA,NA,100,120,0,8888,8888,8888,8888,8888,0,2,15,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,1
1,60,11,0,2,2,549,1969,234,8,105,4480,NA,549,3,1,1,1,1,2,2,2,2,NA,2,1,4,1,NA,NA,NA,NA,6,1,NA,NA,NA,40,600,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,1,2,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,1
1,27,11,0,2,14,810,1988,6,8,129,6720,NA,549,5,1,1,1,1,2,2,2,2,NA,2,1,1,3,NA,NA,NA,NA,1,2,NA,NA,NA,330,60,0,8888,8888,8888,8888,8888,0,15,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,2,5,NA,NA,NA,1
1,33,11,0,2,6,549,1988,6,1,105,4480,NA,549,6,1,10,1,1,1,2,1,1,NA,1,1,6,3,NA,NA,NA,NA,6,2,NA,NA,NA,60,200,400,2,11,8888,8888,8888,500,8888,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,1
1,28,11,0,2,9,419,1988,12,1,105,680,NA,549,5.7,1,6,2,2,2,2,2,2,NA,2,2,4,3,NA,NA,NA,NA,2,1,NA,NA,NA,285,280,50,11,16,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,2,2,NA,NA,NA,NA,1,1,7,NA,NA,NA,1
2,68,11,0,4,3,50,1960,342,1,114,1600,NA,711,4.25,1,1,1,2,2,1,2,2,NA,2,1,4,0,NA,NA,NA,NA,6,2,NA,NA,NA,0,300,0,8888,8888,8888,8888,8888,200,8888,8888,8888,8888,8888,1,2,2,1,NA,NA,NA,NA,1,2,7,NA,NA,NA,1
1,24,11,0,2,12,549,1986,30,1,105,4480,NA,549,4.5,1,1,1,2,1,2,1,1,NA,1,1,4,3,NA,NA,NA,NA,4,2,NA,NA,NA,200,200,500,8,11,8888,8888,8888,500,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,1
1,37,11,0,2,15,524,1987,18,1,105,4480,NA,549,NA,NA,2,2,2,2,2,1,1,NA,1,1,4,4,NA,NA,NA,NA,5,2,NA,NA,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,2,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,1
1,56,11,17,2,0,529,1984,48,8,148,NA,NA,410,NA,NA,2,1,2,2,2,2,2,NA,2,2,3,1,NA,NA,NA,NA,3,2,NA,NA,NA,0,50,100,11,8888,8888,8888,8888,NA,16,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,75,11,0,2,4,410,1981,4,5,114,1600,NA,10,8888,8888,2,2,1,2,2,2,2,NA,2,2,3,1,NA,NA,NA,NA,3,2,NA,NA,NA,13,5,60,11,8888,8888,8888,8888,0,15,8888,8888,8888,8888,2,2,1,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,59,11,0,2,0,50,1985,36,8,105,4480,NA,549,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1,41,11,0,2,3,522,1985,7,1,114,1600,NA,549,4.35,1,1,1,1,2,2,1,1,NA,1,1,4,0,NA,NA,NA,NA,6,2,NA,NA,NA,0,170,114,11,8888,8888,8888,8888,NA,7,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,51,11,0,2,3,549,1980,96,1,114,1600,NA,549,7.5,1,1,2,2,2,2,1,2,NA,1,2,3,1,NA,NA,NA,NA,6,1,NA,NA,NA,20,320,0,8888,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,1,2,2,2,NA,NA,NA,NA,1,1,1,NA,NA,NA,1
1,54,11,0,2,0,713,1977,12,8,199,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,57,11,26,2,9,522,1987,12,5,144,NA,NA,60,8888,8888,2,1,2,2,2,2,2,NA,2,2,4,0,NA,NA,NA,NA,6,2,NA,NA,NA,20,20,NA,NA,NA,NA,NA,NA,NA,11,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,1
1,58,11,31,2,0,529,1970,24,8,105,4480,NA,410,NA,NA,2,2,2,2,2,2,2,NA,2,2,4,0,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,60,11,8888,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,1,1,NA,NA,NA,2
1,47,11,31,2,4,549,1987,6,8,110,NA,NA,410,NA,NA,2,1,1,2,2,1,2,NA,1,1,3,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,40,11,8888,8888,8888,8888,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,1
1,44,11,31,2,0,549,1987,1,8,199,NA,NA,410,NA,NA,3,1,1,1,1,1,1,NA,2,1,4,4,NA,NA,NA,NA,1,2,NA,NA,NA,50,8,200,7,8888,8888,8888,8888,100,9,8888,8888,8888,8888,1,1,2,2,NA,NA,NA,NA,1,1,6,NA,NA,NA,2
1,66,14,109,2,2,529,1941,18,8,144,7240,NA,410,0.75,1,1,1,2,2,2,2,2,NA,1,2,3,1,NA,NA,NA,NA,4,2,NA,NA,NA,NA,11,0,8888,8888,8888,8888,8888,10,11,8888,8888,8888,8888,2,1,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,47,11,31,2,0,549,1984,48,8,110,5000,NA,549,NA,NA,1,1,1,2,2,2,2,NA,2,2,4,3,NA,NA,NA,NA,4,2,NA,NA,NA,0,60,40,11,8888,8888,8888,8888,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,1,1,1,NA,NA,NA,1
1,44,9,401,2,6,559,1978,6,8,144,NA,NA,410,NA,NA,1,1,1,2,2,2,2,NA,2,2,4,0,NA,NA,NA,NA,4,1,NA,NA,NA,0,0,300,11,8888,8888,8888,8888,100,11,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,59,24,28,2,4,719,1983,60,1,105,4480,NA,810,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1,47,11,37,2,6,410,1981,60,8,105,NA,NA,410,NA,NA,1,1,1,2,2,1,2,NA,1,2,3,3,NA,NA,NA,NA,3,2,NA,NA,NA,0,0,66,2,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,2,1,NA,NA,NA,2
1,35,11,0,2,9,719,1978,12,5,105,NA,NA,60,8888,8888,2,2,1,2,2,1,2,NA,2,1,3,0,NA,NA,NA,NA,3,2,NA,NA,NA,0,200,200,11,8888,8888,8888,8888,0,11,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,63,32,56,2,2,523,1955,12,2,105,7400,NA,410,1.37,1,2,2,2,2,2,2,2,NA,2,2,3,0,NA,NA,NA,NA,3,2,NA,NA,NA,0,0,20,11,8888,8888,8888,8888,0,12,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,43,11,0,2,5,549,1973,24,8,105,4480,NA,522,1.75,1,1,2,2,2,2,2,2,NA,2,2,2,0,NA,NA,NA,NA,1,2,NA,NA,NA,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,73,11,31,2,0,719,1946,3,2,144,NA,NA,410,NA,NA,2,2,1,2,2,2,2,NA,2,2,2,0,NA,NA,NA,NA,3,2,NA,NA,NA,0,2,20,11,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,79,11,12,2,4,549,1952,12,2,105,8735,NA,410,1.3,1,3,2,2,2,2,2,2,NA,1,2,3,0,NA,NA,NA,NA,6,2,NA,NA,NA,0,24,50,11,8888,8888,8888,8888,50,11,8888,8888,8888,8888,2,1,1,1,NA,NA,NA,NA,1,2,1,NA,NA,NA,2
1,25,11,26,1,0,410,1976,144,1,105,4480,NA,410,NA,NA,1,1,1,2,2,2,2,NA,2,2,3,3,NA,NA,NA,NA,3,2,NA,NA,NA,0,0,0,8888,8888,8888,8888,8888,NA,16,8888,8888,8888,8888,2,2,1,2,NA,NA,NA,NA,2,1,1,NA,NA,NA,1
1,47,11,37,2,4,830,1966,6,8,105,NA,NA,410,2.75,1,1,2,1,1,1,2,1,NA,1,1,3,1,NA,NA,NA,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,1,1,5,NA,NA,NA,2
1,37,11,0,2,9,719,1983,7,8,144,1920,NA,810,NA,NA,1,1,1,2,2,1,1,NA,1,1,2,0,NA,NA,NA,NA,4,2,NA,NA,NA,20,40,200,3,8888,8888,8888,8888,NA,3,8888,8888,8888,8888,2,1,2,2,NA,NA,NA,NA,1,2,1,NA,NA,NA,2
1,68,14,93,2,0,50,1948,4,2,117,NA,NA,410,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,46,11,37,2,6,529,1980,3,8,105,4480,NA,549,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,23,14,53,2,0,529,1970,5,1,199,NA,NA,410,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,31,11,0,2,6,719,1977,20,1,144,NA,NA,549,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,64,11,8,2,0,549,1956,240,8,105,4480,NA,410,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,38,11,37,2,6,559,1968,1,1,144,7240,NA,410,0.8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,30,5,17,2,6,522,1979,3,8,105,4480,NA,549,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,56,17,7,2,0,522,1987,3,1,105,8735,NA,410,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,69,11,0,2,0,719,1943,6,8,105,NA,NA,410,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,46,11,31,3,0,721,1978,12,8,114,1600,NA,810,3.25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,38,11,15,2,0,719,1981,24,8,105,7480,NA,549,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,43,11,8,2,6,559,1980,96,8,105,4480,NA,559,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,11,8888,8888,8888,8888,0,11,8888,8888,8888,8888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1,35,11,15,2,3,719,1980,24,8,105,NA,NA,549,NA,NA,1,2,1,2,2,2,2,NA,2,2,3,0,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,49,11,0,2,2,NA,1972,306,8,105,7320,NA,NA,1.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1,69,11,25,2,0,410,1957,12,8,105,7485,NA,410,0.92,1,2,2,2,2,2,1,2,NA,1,2,4,0,NA,NA,NA,NA,NA,2,NA,NA,NA,120,300,75,3,11,8888,8888,8888,0,11,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,2
1,35,14,0,2,3,411,1981,12,8,105,7485,NA,410,4.25,1,6,1,2,2,2,2,2,NA,1,1,4,3,NA,NA,NA,NA,NA,2,NA,NA,NA,80,80,400,15,8888,8888,8888,8888,800,2,4,6,7,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,37,14,0,5,3,410,1974,108,1,128,5920,NA,529,11.5,1,3,2,2,2,1,1,2,NA,1,2,7,4,NA,NA,NA,NA,6,1,NA,NA,NA,160,80,100,NA,NA,NA,NA,NA,NA,2,8888,8888,8888,8888,1,2,2,2,NA,NA,NA,NA,1,1,5,NA,NA,NA,2
1,65,1,1,2,3,410,1953,6,2,105,7485,NA,410,1.5,1,4,1,1,2,2,2,2,NA,2,1,3,0,NA,NA,NA,NA,NA,2,NA,NA,NA,0,24,50,11,8888,8888,8888,8888,NA,6,11,8,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,48,14,0,2,2,410,1976,7,8,105,4480,NA,549,1.75,1,1,1,1,2,2,2,2,NA,2,2,4,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,40,80,11,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,31,14,0,2,5,529,1988,4,8,105,5945,NA,810,5,1,11,2,2,2,2,2,2,NA,1,1,4,3,NA,NA,NA,NA,4,2,NA,NA,NA,96,200,150,8,11,8888,8888,8888,100,8,11,2,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,52,14,0,2,0,559,1973,1,8,105,7320,NA,410,2.75,1,8,2,1,2,2,2,2,NA,2,1,NA,0,NA,NA,NA,NA,2,2,NA,NA,NA,0,30,0,8888,8888,8888,8888,8888,0,11,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,87,14,0,4,0,60,1936,6,8,144,2920,NA,549,0.3,1,3,2,1,2,2,1,1,NA,1,1,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,0,0,NA,11,8888,8888,8888,8888,NA,12,11,16,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,29,14,0,2,6,810,1988,6,1,144,7777,NA,810,3.5,1,4,2,2,2,2,2,2,NA,1,1,3,3,NA,NA,NA,NA,6,2,NA,NA,NA,0,100,NA,11,8888,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,1
1,54,14,0,2,0,529,1954,12,NA,144,NA,NA,819,2.5,1,1,2,1,2,2,2,2,NA,2,2,6,0,NA,NA,NA,NA,NA,2,NA,NA,NA,9,9,0,8888,8888,8888,8888,8888,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,59,14,74,2,0,410,1973,1,NA,105,7320,NA,411,2.75,1,4,2,1,2,2,2,2,NA,2,1,3,1,NA,NA,NA,NA,NA,2,NA,NA,NA,0,3,0,8888,8888,8888,8888,8888,250,8,11,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,56,14,0,2,4,410,1980,6,8,110,NA,NA,410,4.5,1,6,1,1,2,2,1,2,NA,2,1,3,0,NA,NA,NA,NA,NA,2,NA,NA,NA,0,50,230,11,8888,8888,8888,8888,0,11,3,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,1,1,NA,NA,NA,2
1,49,14,0,2,0,410,1977,11,8,105,7320,NA,410,1.75,1,7,1,1,2,2,1,2,NA,1,2,1,0,NA,NA,NA,NA,3,2,NA,NA,NA,0,80,350,11,16,8888,8888,8888,100,2,11,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,58,14,0,2,0,529,1988,10,1,105,7320,NA,410,4.25,1,14,2,1,2,2,2,2,NA,2,2,7,0,NA,NA,NA,NA,7,2,NA,NA,NA,0,190,150,11,8888,8888,8888,8888,0,11,12,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,42,14,0,2,2,410,1988,7,1,105,7320,NA,410,4.25,1,18,2,1,2,2,1,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,8,100,100,11,8888,8888,8888,8888,300,12,11,2,8888,8888,2,1,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,26,14,0,2,0,529,1986,24,8,144,1920,NA,549,5,1,4,1,1,2,2,1,1,NA,2,1,4,0,NA,NA,NA,NA,4,2,NA,NA,NA,90,120,100,11,12,8888,8888,8888,0,14,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,34,14,0,2,3,529,1988,9,8,105,NA,NA,410,NA,NA,11,1,1,2,2,2,2,NA,2,2,NA,3,NA,NA,NA,NA,4,2,NA,NA,NA,0,NA,150,11,8888,8888,8888,8888,NA,2,11,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,32,14,0,2,6,549,1988,7,8,105,7320,NA,410,5.25,1,12,1,1,2,2,1,2,NA,1,1,3,1,NA,NA,NA,NA,2,2,NA,NA,NA,0,270,600,11,8,8888,8888,8888,0,11,14,2,8888,8888,2,2,2,2,NA,NA,NA,NA,1,1,5,NA,NA,NA,2
1,52,14,0,2,0,410,1958,2,2,105,6920,NA,410,0.8,1,1,2,1,2,2,2,2,NA,2,2,3,0,NA,NA,NA,NA,6,2,NA,NA,NA,0,28,50,16,8888,8888,8888,8888,NA,16,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
